species,gear_type,start_date,spec_num,id_genetics,TL,wgt,sex,gonad_stage,gonad_wgt,lat,lon,site_1,site_2,gene,otoliths
Lates calcarifer,Gillnet,13/9/2018,BA180913-13,NA,518,1459,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-14,NA,525,1677,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-15,NA,500,1310,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-16,NA,503,1442,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-17,NA,455,1019,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,9/10/2018,BA181009-01,NA,452,1068,i,1,0.4,-15.33537,128.0697,West Arm,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,9/10/2018,BA181009-02,NA,301,288,i,1,0.08,-15.34062,128.07225,West Arm,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,11/10/2018,BA181011-10,NA,745,4462,m,2,3.4,-15.3474,128.0287,Canal Creek,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,11/10/2018,BA181011-08,NA,750,4862,m,2,2.2,-15.3474,128.0287,Canal Creek,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,11/10/2018,BA181011-11,NA,810,6700,m,3,13.4,-15.3474,128.0287,Canal Creek,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,11/10/2018,BA181011-09,NA,780,5266,m,2,5,-15.3474,128.0287,Canal Creek,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,11/10/2018,BA181011-02,NA,447,803,m,1,0.3,-15.35679,128.00392,Canal Creek,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,11/10/2018,BA181011-05,NA,405,709,m,1,0.2,-15.35679,128.00392,Canal Creek,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,11/10/2018,BA181011-04,NA,500,1282,m,1,0.1,-15.35679,128.00392,Canal Creek,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,11/10/2018,BA181011-01,NA,425,803,m,1,0.3,-15.35679,128.00392,Canal Creek,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,11/10/2018,BA181011-03,NA,418,825,m,1,0.2,-15.35679,128.00392,Canal Creek,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,11/10/2018,BA181011-06,NA,400,713,m,1,0.2,-15.35679,128.00392,Canal Creek,Cambridge Gulf,TRUE,2
Lates calcarifer,Crab trap,11/10/2018,BA181011-07,NA,234,150,m,1,NA,-15.2226,128.29358333333334,Lower Ord,Ord River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-16,NA,651,3074,m,2,2.1,-15.18182,127.89967,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-02,NA,796,6800,f,2,24.2,-15.18104,127.9046,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-08,NA,666,3282,m,2,1.4,-15.18104,127.9046,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-21,NA,740,4166,m,2,1.6,-15.18104,127.9046,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-01,NA,414,850,m,1,0.3,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-17,NA,428,844,m,1,NA,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-19,NA,442,957,m,1,NA,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-18,NA,379,611,m,1,NA,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-20,NA,417,851,m,1,NA,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-06,NA,410,805,m,1,NA,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-09,NA,404,728,m,1,NA,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-15,NA,552,1820,m,2,5.4,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-12,NA,412,819,m,1,NA,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-04,NA,452,1022,m,1,0.2,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-07,NA,686,3602,m,2,2.3,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-14,NA,417,764,m,1,NA,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-05,NA,459,975,m,1,0.3,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-11,NA,420,822,m,1,NA,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-13,NA,467,1091,m,1,NA,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-10,NA,449,966,m,1,0.5,-15.18205,127.90321,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,12/10/2018,BA181012-03,NA,648,2112,m,2,1.8,-15.18205,127.90709,Patrick River,Forrest River,TRUE,2
Lates calcarifer,Gillnet,13/10/2018,BA181013-02,NA,602,2174,m,2,3.18,-15.23157,128.28142,Lower Ord,Ord River,TRUE,2
Lates calcarifer,Line,13/10/2018,BA181013-01,NA,465,1049,m,1,NA,-15.22754,128.28204,Lower Ord,Ord River,TRUE,2
Lates calcarifer,Line,13/10/2018,BA181013-03,NA,686,2975,m,2,0.54,-14.867654,128.090981,Lynne River,Cambridge Gulf,TRUE,2
Lates calcarifer,Line,13/10/2018,BA181013-04,NA,404,735,m,1,NA,-14.867654,128.090981,Lynne River,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,14/10/2018,BA181014-08,NA,705,3750,m,2,1.02,-14.87341,128.05115,Lynne River,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,14/10/2018,BA181014-05,NA,535,1600,m,2,0.58,-14.87802,128.05074,Lynne River,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,14/10/2018,BA181014-06,NA,645,2750,m,2,0.5,-14.87802,128.05074,Lynne River,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,14/10/2018,BA181014-07,NA,607,2250,m,2,0.44,-14.87802,128.05074,Lynne River,Cambridge Gulf,TRUE,2
Lates calcarifer,Line,14/10/2018,BA181014-01,NA,685,3160,m,2,2.3,-14.87341,128.05115,Lynne River,Cambridge Gulf,TRUE,2
Lates calcarifer,Line,14/10/2018,BA181014-02,NA,450,1055,m,1,NA,-14.87341,128.05115,Lynne River,Cambridge Gulf,TRUE,2
Lates calcarifer,Line,14/10/2018,BA181014-03,NA,455,1050,m,1,NA,NA,NA,Lynne River,Cambridge Gulf,TRUE,2
Lates calcarifer,Crab trap,14/10/2018,BA181014-04,NA,312,300,m,1,NA,-14.867654,128.090981,Lynne River,Cambridge Gulf,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-49,NA,672,3428,m,2,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-37,NA,705,3526,m,2,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-09,NA,372,600,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-10,NA,364,536,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-11,NA,427,868,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-12,NA,396,746,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-13,NA,540,1766,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-14,NA,388,642,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-15,NA,385,676,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-16,NA,400,700,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,1
Lates calcarifer,Gillnet,12/6/2019,BA190612-17,NA,366,580,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-18,NA,395,700,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-19,NA,380,588,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-20,WAF-013307,461,1064,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-21,WAF-013789,367,568,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-22,WAF-013312,521,1440,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-23,WAF-008553,448,1028,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-24,WAF-008558,391,702,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-25,WAF-008568,396,700,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-26,WAF-008567,NA,456,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-27,NA,363,512,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-28,NA,384,676,m,1,NA,-16.50621,124.84106,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-200,NA,620,2494,m,2,NA,-16.50593,124.84114,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-39,NA,545,1732,m,1,NA,-16.50593,124.84114,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-40,NA,450,NA,m,1,NA,-16.50593,124.84114,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-51,NA,498,NA,m,1,NA,-16.50593,124.84114,Isdell River,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-46,NA,787,5644,f,2,16,-16.50602,124.84184,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-42,NA,951,10330,f,2,48,-16.50602,124.84184,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-36,NA,845,6945,m,2,NA,-16.50602,124.84184,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-50,NA,856,7280,m,2,NA,-16.50234,124.8367,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-48,NA,690,3422,m,2,NA,-16.50234,124.8367,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-33,WAF-008561,883,7965,m,2,NA,-16.50234,124.8367,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-35,NA,640,2400,m,2,NA,-16.50234,124.8367,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-38,NA,700,3644,m,2,NA,-16.50234,124.8367,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-01,NA,450,1064,m,1,NA,-16.50141,124.83524,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-02,NA,362,590,m,1,NA,-16.50141,124.83524,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-03,NA,498,1296,m,1,NA,-16.50141,124.83524,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-04,NA,466,1262,m,1,NA,-16.50141,124.83524,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-05,NA,434,956,m,1,NA,-16.50141,124.83524,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-06,NA,450,1054,m,1,NA,-16.50141,124.83524,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-07,NA,471,1180,m,1,NA,-16.50141,124.83524,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-08,NA,518,1658,m,1,NA,-16.50141,124.83524,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-45,NA,775,5882,m,2,NA,-16.49846,124.83292,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-44,NA,635,2956,m,2,NA,-16.49846,124.83292,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-32,WAF-008556,745,4758,m,2,NA,-16.49846,124.83292,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-30,WAF-008557,768,5096,f,2,16,-16.49846,124.83292,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-41,NA,698,4202,m,2,NA,-16.49761,124.83269,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-34,WAF-013304,800,5992,m,2,NA,-16.49761,124.83269,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-31,WAF-013310,796,5722,m,2,NA,-16.49761,124.83269,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-47,NA,705,3570,NA,NA,NA,-16.49761,124.83269,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-43,NA,796,6100,m,2,NA,-16.49761,124.83269,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/6/2019,BA190612-29,WAF-008562,1070,16800,f,2,94,-16.49761,124.83269,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,13/6/2019,BA190613-01,WAF-008566,955,9835,f,2,40,-16.46207,124.81608,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,13/6/2019,BA190613-02,WAF-013788,552,1664,m,1,NA,-16.46243,124.81581,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,13/6/2019,BA190613-03,NA,770,4754,m,2,NA,-16.45386,124.81654,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,13/6/2019,BA190613-04,NA,930,8930,f,2,38,-16.45386,124.81654,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,13/6/2019,BA190613-05,NA,917,8845,f,2,40,-16.46883,124.82224,Isdell River,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-21,NA,455,1144,m,2,NA,-16.40279,124.71581,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-11,WAF-013792,719,4040,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-06,WAF-008572,734,4214,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-20,NA,718,4216,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-02,WAF-008565,872,6750,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-19,NA,755,3978,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-17,NA,813,6480,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-10,WAF-013314,787,5086,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-50,NA,560,1972,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-09,WAF-008574,650,2970,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-04,WAF-013311,691,3744,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-07,WAF-008573,610,2556,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-03,WAF-008570,602,2434,m,2,NA,-16.40357,124.71533,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-500,NA,622,2340,m,2,NA,-16.40143,124.71649,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-01,NA,955,10825,f,2,28,-16.40143,124.71649,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-14,NA,662,3320,m,2,NA,-16.40143,124.71649,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-16,NA,578,2210,NA,NA,NA,-16.40143,124.71649,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-02,NA,543,1940,m,1,NA,-16.40143,124.71649,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-08,WAF-008569,993,10960,f,2,44,-16.39999,124.71423,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-05,WAF-013793,1012,12835,f,2,58,-16.39999,124.71423,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-15,NA,872,7805,m,2,NA,-16.39999,124.71423,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-18,NA,845,7945,m,2,NA,-16.39999,124.71423,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,14/6/2019,BA190614-13,WAF-013306,826,6885,m,2,NA,-16.39999,124.71423,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-08,NA,961,10315,f,2,52,-16.40063,124.76707999999999,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-04,NA,678,3494,NA,NA,NA,-16.40063,124.76707999999999,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-10,NA,830,6890,m,2,NA,-16.40063,124.76707999999999,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-11,NA,638,2810,m,2,NA,-16.40063,124.76707999999999,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-02,NA,571,2254,m,2,NA,-16.40063,124.76707999999999,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-09,NA,871,7830,f,2,40,-16.39977,124.76766,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-06,NA,825,6790,m,2,NA,-16.39977,124.76766,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-03,NA,958,10345,f,2,52,-16.39977,124.76766,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-01,NA,852,7640,NA,NA,NA,-16.39891,124.76746,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-05,NA,1010,12780,f,2,66,-16.39891,124.76746,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,15/6/2019,BA190615-07,NA,968,11145,f,2,60,-16.39891,124.76746,South Walcott Inlet,Walcott Inlet,FALSE,2
Lates calcarifer,Gillnet,16/6/2019,NA,NA,708,4054,m,2,NA,-16.54237,124.44701,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-08,NA,748,4410,m,2,NA,-16.54237,124.44701,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-07,NA,731,4186,m,2,NA,-16.54237,124.44701,South Secure Bay,Secure Bay,TRUE,0
Lates calcarifer,Gillnet,16/6/2019,BA190616-15,NA,660,3162,m,2,NA,-16.537759,124.44136,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-12,NA,570,2306,m,2,NA,-16.537759,124.44136,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-09,NA,821,5708,m,2,NA,-16.53896,124.43151,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-10,NA,765,4202,m,2,NA,-16.53896,124.43151,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,NA,NA,823,4712,m,2,NA,-16.53896,124.43151,South Secure Bay,Secure Bay,FALSE,0
Lates calcarifer,Gillnet,16/6/2019,BA190616-01,NA,466,1176,m,1,NA,-16.54194,124.44715,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-02,NA,435,884,m,1,NA,-16.54194,124.44715,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-03,NA,464,1166,m,1,NA,-16.54194,124.44715,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-04,NA,432,1020,m,1,NA,-16.54194,124.44715,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-13,NA,578,2300,m,2,NA,-16.53934,124.4444,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-06,NA,716,4158,m,2,NA,-16.53934,124.4444,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-05,NA,629,2772,m,2,NA,-16.5384,124.43132,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,16/6/2019,BA190616-14,NA,531,1696,m,1,NA,-16.5384,124.43132,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Line,16/6/2019,BA190616-11,NA,705,NA,m,2,NA,-16.459389,124.261006,South Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-10,NA,708,3672,m,2,NA,-16.4594,124.24055,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-08,NA,812,5506,m,2,NA,-16.4594,124.24055,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-11,NA,738,4664,m,2,NA,-16.4594,124.24055,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-13,NA,710,3916,m,2,NA,-16.45838,124.24229,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-07,NA,498,1362,m,2,NA,-16.45838,124.24229,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-18,NA,764,5242,m,2,NA,-16.45813,124.24213,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-20,NA,675,3144,m,2,NA,-16.45813,124.24213,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-02,NA,727,4066,m,2,NA,-16.45813,124.24213,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-19,NA,720,3876,m,2,NA,-16.45813,124.24213,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-15,NA,722,4420,m,2,NA,-16.45813,124.24213,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-05,NA,679,3326,m,2,NA,-16.45813,124.24213,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-03,NA,542,1664,m,2,NA,-16.45813,124.24213,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-24,NA,545,1702,m,2,NA,-16.45747,124.24236,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-21,NA,722,4112,m,2,NA,-16.45747,124.24236,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,NA,NA,681,3458,m,2,NA,-16.45747,124.24236,North Secure Bay,Secure Bay,FALSE,0
Lates calcarifer,Gillnet,17/6/2019,BA190617-22,NA,645,2724,m,2,NA,-16.45747,124.24236,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-01,NA,686,3322,m,2,NA,-16.45747,124.24236,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-09,NA,725,4210,m,2,NA,-16.45747,124.24236,North Secure Bay,Secure Bay,TRUE,2
Lates calcarifer,Gillnet,17/6/2019,BA190617-16,NA,671,3262,m,2,NA,-16.45747,124.24236,North Secure Bay,Secure Bay,TRUE,2
